YEAR,NAME,MED_OWN_SHARE,MED_RENT_SHARE,STATEFP,COUNTYFP,TRACTFP
2019,"Census Tract 7382.01, Worcester County, Massachusetts",22.5,24.8,25,027,738201
2019,"Census Tract 5201, Plymouth County, Massachusetts",24.2,28.6,25,023,520100
2019,"Census Tract 5011.02, Plymouth County, Massachusetts",20.4,30.9,25,023,501102
2019,"Census Tract 5051.01, Plymouth County, Massachusetts",24.0,22.6,25,023,505101
2019,"Census Tract 5061.01, Plymouth County, Massachusetts",22.4,-666666666.0,25,023,506101
2019,"Census Tract 3681.02, Middlesex County, Massachusetts",20.9,21.1,25,017,368102
2019,"Census Tract 3735, Middlesex County, Massachusetts",20.1,42.4,25,017,373500
2019,"Census Tract 3738, Middlesex County, Massachusetts",20.5,19.3,25,017,373800
2019,"Census Tract 3745, Middlesex County, Massachusetts",22.4,27.0,25,017,374500
2019,"Census Tract 3736, Middlesex County, Massachusetts",24.4,25.4,25,017,373600
2019,"Census Tract 3740, Middlesex County, Massachusetts",23.5,25.6,25,017,374000
2019,"Census Tract 3744, Middlesex County, Massachusetts",20.0,31.1,25,017,374400
2019,"Census Tract 3747, Middlesex County, Massachusetts",22.4,21.8,25,017,374700
2019,"Census Tract 3833, Middlesex County, Massachusetts",29.4,24.0,25,017,383300
