,station_id,station_name,line,layer,station_lat,station_lon,geometry_x,LEFT_FID,RIGHT_FID,zo_usety,municipal,ncessch,geometry_y,boundary_using_id,dist_meters,dist_miles
8601348,237,Davis,RED,MBTA_NODES,42.39675185636227,-71.12223401928372,POINT (231102.0043999999 905206.7423999866),7709,1031,1,Somerville,251089001739,"LINESTRING Z (231700.9193181336 905664.3983140751 0, 231655.2871962043 905598.3815173103 0)",33561,677.8665434979129,0.42120674231109867
8601349,237,Davis,RED,MBTA_NODES,42.39675185636227,-71.12223401928372,POINT (231102.0043999999 905206.7423999866),7709,1031,1,Somerville,251089001749,"LINESTRING Z (231700.9193181336 905664.3983140751 0, 231655.2871962043 905598.3815173103 0)",33562,677.8665434979129,0.42120674231109867
8601350,237,Davis,RED,MBTA_NODES,42.39675185636227,-71.12223401928372,POINT (231102.0043999999 905206.7423999866),7709,1031,1,Somerville,251089002561,"LINESTRING Z (231700.9193181336 905664.3983140751 0, 231655.2871962043 905598.3815173103 0)",33563,677.8665434979129,0.42120674231109867
8601351,237,Davis,RED,MBTA_NODES,42.39675185636227,-71.12223401928372,POINT (231102.0043999999 905206.7423999866),0,0,1,Somerville,251089000891,"LINESTRING Z (231700.9193181336 905664.3983140751 0, 231655.2871962043 905598.3815173103 0)",33564,677.8665434979129,0.42120674231109867
8601352,237,Davis,RED,MBTA_NODES,42.39675185636227,-71.12223401928372,POINT (231102.0043999999 905206.7423999866),0,0,1,Somerville,251089001731,"LINESTRING Z (231700.9193181336 905664.3983140751 0, 231655.2871962043 905598.3815173103 0)",33565,677.8665434979129,0.42120674231109867
8601353,237,Davis,RED,MBTA_NODES,42.39675185636227,-71.12223401928372,POINT (231102.0043999999 905206.7423999866),0,0,1,Somerville,251089001732,"LINESTRING Z (231700.9193181336 905664.3983140751 0, 231655.2871962043 905598.3815173103 0)",33566,677.8665434979129,0.42120674231109867
8601354,237,Davis,RED,MBTA_NODES,42.39675185636227,-71.12223401928372,POINT (231102.0043999999 905206.7423999866),0,0,1,Somerville,251089001736,"LINESTRING Z (231700.9193181336 905664.3983140751 0, 231655.2871962043 905598.3815173103 0)",33567,677.8665434979129,0.42120674231109867
8601355,237,Davis,RED,MBTA_NODES,42.39675185636227,-71.12223401928372,POINT (231102.0043999999 905206.7423999866),0,0,1,Somerville,251089001738,"LINESTRING Z (231700.9193181336 905664.3983140751 0, 231655.2871962043 905598.3815173103 0)",33568,677.8665434979129,0.42120674231109867
8601356,237,Davis,RED,MBTA_NODES,42.39675185636227,-71.12223401928372,POINT (231102.0043999999 905206.7423999866),0,0,1,Somerville,251089001739,"LINESTRING Z (231700.9193181336 905664.3983140751 0, 231655.2871962043 905598.3815173103 0)",33569,677.8665434979129,0.42120674231109867
8601357,237,Davis,RED,MBTA_NODES,42.39675185636227,-71.12223401928372,POINT (231102.0043999999 905206.7423999866),0,0,1,Somerville,251089001749,"LINESTRING Z (231700.9193181336 905664.3983140751 0, 231655.2871962043 905598.3815173103 0)",33570,677.8665434979129,0.42120674231109867
8601358,237,Davis,RED,MBTA_NODES,42.39675185636227,-71.12223401928372,POINT (231102.0043999999 905206.7423999866),0,0,1,Somerville,251089002561,"LINESTRING Z (231700.9193181336 905664.3983140751 0, 231655.2871962043 905598.3815173103 0)",33571,677.8665434979129,0.42120674231109867
8601359,237,Davis,RED,MBTA_NODES,42.39675185636227,-71.12223401928372,POINT (231102.0043999999 905206.7423999866),0,0,1,Somerville,251089000891,"LINESTRING Z (231700.9193181336 905664.3983140751 0, 231655.2871962043 905598.3815173103 0)",33572,677.8665434979129,0.42120674231109867
8601360,237,Davis,RED,MBTA_NODES,42.39675185636227,-71.12223401928372,POINT (231102.0043999999 905206.7423999866),0,0,1,Somerville,251089001731,"LINESTRING Z (231700.9193181336 905664.3983140751 0, 231655.2871962043 905598.3815173103 0)",33573,677.8665434979129,0.42120674231109867
8601361,237,Davis,RED,MBTA_NODES,42.39675185636227,-71.12223401928372,POINT (231102.0043999999 905206.7423999866),0,0,1,Somerville,251089001732,"LINESTRING Z (231700.9193181336 905664.3983140751 0, 231655.2871962043 905598.3815173103 0)",33574,677.8665434979129,0.42120674231109867
8601362,237,Davis,RED,MBTA_NODES,42.39675185636227,-71.12223401928372,POINT (231102.0043999999 905206.7423999866),0,0,1,Somerville,251089001736,"LINESTRING Z (231700.9193181336 905664.3983140751 0, 231655.2871962043 905598.3815173103 0)",33575,677.8665434979129,0.42120674231109867
8601363,237,Davis,RED,MBTA_NODES,42.39675185636227,-71.12223401928372,POINT (231102.0043999999 905206.7423999866),0,0,1,Somerville,251089001738,"LINESTRING Z (231700.9193181336 905664.3983140751 0, 231655.2871962043 905598.3815173103 0)",33576,677.8665434979129,0.42120674231109867
8601364,237,Davis,RED,MBTA_NODES,42.39675185636227,-71.12223401928372,POINT (231102.0043999999 905206.7423999866),0,0,1,Somerville,251089001739,"LINESTRING Z (231700.9193181336 905664.3983140751 0, 231655.2871962043 905598.3815173103 0)",33577,677.8665434979129,0.42120674231109867
8601365,237,Davis,RED,MBTA_NODES,42.39675185636227,-71.12223401928372,POINT (231102.0043999999 905206.7423999866),0,0,1,Somerville,251089001749,"LINESTRING Z (231700.9193181336 905664.3983140751 0, 231655.2871962043 905598.3815173103 0)",33578,677.8665434979129,0.42120674231109867
8601366,237,Davis,RED,MBTA_NODES,42.39675185636227,-71.12223401928372,POINT (231102.0043999999 905206.7423999866),0,0,1,Somerville,251089002561,"LINESTRING Z (231700.9193181336 905664.3983140751 0, 231655.2871962043 905598.3815173103 0)",33579,677.8665434979129,0.42120674231109867
8601367,237,Davis,RED,MBTA_NODES,42.39675185636227,-71.12223401928372,POINT (231102.0043999999 905206.7423999866),0,0,1,Somerville,251089000891,"LINESTRING Z (231700.9193181336 905664.3983140751 0, 231655.2871962043 905598.3815173103 0)",33580,677.8665434979129,0.42120674231109867
8601368,237,Davis,RED,MBTA_NODES,42.39675185636227,-71.12223401928372,POINT (231102.0043999999 905206.7423999866),0,0,1,Somerville,251089001731,"LINESTRING Z (231700.9193181336 905664.3983140751 0, 231655.2871962043 905598.3815173103 0)",33581,677.8665434979129,0.42120674231109867
8601369,237,Davis,RED,MBTA_NODES,42.39675185636227,-71.12223401928372,POINT (231102.0043999999 905206.7423999866),0,0,1,Somerville,251089001732,"LINESTRING Z (231700.9193181336 905664.3983140751 0, 231655.2871962043 905598.3815173103 0)",33582,677.8665434979129,0.42120674231109867
8601370,237,Davis,RED,MBTA_NODES,42.39675185636227,-71.12223401928372,POINT (231102.0043999999 905206.7423999866),0,0,1,Somerville,251089001736,"LINESTRING Z (231700.9193181336 905664.3983140751 0, 231655.2871962043 905598.3815173103 0)",33583,677.8665434979129,0.42120674231109867
8601371,237,Davis,RED,MBTA_NODES,42.39675185636227,-71.12223401928372,POINT (231102.0043999999 905206.7423999866),0,0,1,Somerville,251089001738,"LINESTRING Z (231700.9193181336 905664.3983140751 0, 231655.2871962043 905598.3815173103 0)",33584,677.8665434979129,0.42120674231109867
8601372,237,Davis,RED,MBTA_NODES,42.39675185636227,-71.12223401928372,POINT (231102.0043999999 905206.7423999866),0,0,1,Somerville,251089001739,"LINESTRING Z (231700.9193181336 905664.3983140751 0, 231655.2871962043 905598.3815173103 0)",33585,677.8665434979129,0.42120674231109867
8601373,237,Davis,RED,MBTA_NODES,42.39675185636227,-71.12223401928372,POINT (231102.0043999999 905206.7423999866),0,0,1,Somerville,251089001749,"LINESTRING Z (231700.9193181336 905664.3983140751 0, 231655.2871962043 905598.3815173103 0)",33586,677.8665434979129,0.42120674231109867
8601374,237,Davis,RED,MBTA_NODES,42.39675185636227,-71.12223401928372,POINT (231102.0043999999 905206.7423999866),0,0,1,Somerville,251089002561,"LINESTRING Z (231700.9193181336 905664.3983140751 0, 231655.2871962043 905598.3815173103 0)",33587,677.8665434979129,0.42120674231109867
8601375,237,Davis,RED,MBTA_NODES,42.39675185636227,-71.12223401928372,POINT (231102.0043999999 905206.7423999866),0,0,1,Somerville,251089000891,"LINESTRING Z (231700.9193181336 905664.3983140751 0, 231655.2871962043 905598.3815173103 0)",33588,677.8665434979129,0.42120674231109867
8601376,237,Davis,RED,MBTA_NODES,42.39675185636227,-71.12223401928372,POINT (231102.0043999999 905206.7423999866),0,0,1,Somerville,251089001731,"LINESTRING Z (231700.9193181336 905664.3983140751 0, 231655.2871962043 905598.3815173103 0)",33589,677.8665434979129,0.42120674231109867
8601377,237,Davis,RED,MBTA_NODES,42.39675185636227,-71.12223401928372,POINT (231102.0043999999 905206.7423999866),0,0,1,Somerville,251089001732,"LINESTRING Z (231700.9193181336 905664.3983140751 0, 231655.2871962043 905598.3815173103 0)",33590,677.8665434979129,0.42120674231109867
8601378,237,Davis,RED,MBTA_NODES,42.39675185636227,-71.12223401928372,POINT (231102.0043999999 905206.7423999866),0,0,1,Somerville,251089001736,"LINESTRING Z (231700.9193181336 905664.3983140751 0, 231655.2871962043 905598.3815173103 0)",33591,677.8665434979129,0.42120674231109867
8601379,237,Davis,RED,MBTA_NODES,42.39675185636227,-71.12223401928372,POINT (231102.0043999999 905206.7423999866),0,0,1,Somerville,251089001738,"LINESTRING Z (231700.9193181336 905664.3983140751 0, 231655.2871962043 905598.3815173103 0)",33592,677.8665434979129,0.42120674231109867
8601380,237,Davis,RED,MBTA_NODES,42.39675185636227,-71.12223401928372,POINT (231102.0043999999 905206.7423999866),0,0,1,Somerville,251089001739,"LINESTRING Z (231700.9193181336 905664.3983140751 0, 231655.2871962043 905598.3815173103 0)",33593,677.8665434979129,0.42120674231109867
8601381,237,Davis,RED,MBTA_NODES,42.39675185636227,-71.12223401928372,POINT (231102.0043999999 905206.7423999866),0,0,1,Somerville,251089001749,"LINESTRING Z (231700.9193181336 905664.3983140751 0, 231655.2871962043 905598.3815173103 0)",33594,677.8665434979129,0.42120674231109867
8601382,237,Davis,RED,MBTA_NODES,42.39675185636227,-71.12223401928372,POINT (231102.0043999999 905206.7423999866),0,0,1,Somerville,251089002561,"LINESTRING Z (231700.9193181336 905664.3983140751 0, 231655.2871962043 905598.3815173103 0)",33595,677.8665434979129,0.42120674231109867
8614118,238,South Station,RED,MBTA_NODES,42.35259298206998,-71.05517164043283,POINT (236648.8783000039 900328.3914999841),8615,5009,3,Boston,,"LINESTRING Z (235913.7793725795 899859.8635147705 0, 235970.605143833 899851.4718045886 0, 235982.4566723153 899916.1460420582 0, 236046.82801474 899892.8901576789 0)",10180,743.0517916915884,0.46171097769748937
8614207,238,South Station,RED,MBTA_NODES,42.35259298206998,-71.05517164043283,POINT (236648.8783000039 900328.3914999841),8613,5009,3,Boston,,"LINESTRING Z (236082.5000615205 899958.3427587614 0, 236122.6359628165 899941.6626487219 0, 236151.9364294853 899979.7383070606 0, 236199.9328394877 899961.0551420539 0)",10269,580.0758798429638,0.36044244104614287
8614279,238,South Station,RED,MBTA_NODES,42.35259298206998,-71.05517164043283,POINT (236648.8783000039 900328.3914999841),8708,8615,3,Boston,,"LINESTRING Z (235927.2964794867 899976.8092177692 0, 235892.0709544859 899987.6048195531 0, 235898.2746294806 900036.4538570512 0, 235918.52884615 900084.4748820602 0, 235944.1926582314 900171.4107738975 0)",10341,721.9590030486819,0.4486045264708365
8614280,238,South Station,RED,MBTA_NODES,42.35259298206998,-71.05517164043283,POINT (236648.8783000039 900328.3914999841),8667,8615,3,Boston,,"LINESTRING Z (235944.1926582314 900171.4107738975 0, 236002.2900498097 900143.6286221354 0)",10342,672.4683533968116,0.4178524624920536
8614285,238,South Station,RED,MBTA_NODES,42.35259298206998,-71.05517164043283,POINT (236648.8783000039 900328.3914999841),8708,8667,3,Boston,,"LINESTRING Z (235944.1926582314 900171.4107738975 0, 236005.5549308273 900183.8754877124 0)",10347,659.3556211420491,0.4097045884174229
8614287,238,South Station,RED,MBTA_NODES,42.35259298206998,-71.05517164043283,POINT (236648.8783000039 900328.3914999841),8614,8514,3,Boston,,"LINESTRING Z (236093.0017308418 900123.5887040716 0, 236062.6326613058 900188.2977184127 0, 236110.1054102517 900178.7735051301 0, 236093.0017308418 900123.5887040716 0)",10349,559.1616681391556,0.3474469523850436
8614356,238,South Station,RED,MBTA_NODES,42.35259298206998,-71.05517164043283,POINT (236648.8783000039 900328.3914999841),8614,8530,3,Boston,,"LINESTRING Z (236149.8880682196 900244.075942694 0, 236202.7378294873 900262.1333320509 0, 236250.3312044854 900272.1968570527 0, 236287.6555397042 900219.3548348588 0)",10418,377.3206552790479,0.23445618542651409
8614357,238,South Station,RED,MBTA_NODES,42.35259298206998,-71.05517164043283,POINT (236648.8783000039 900328.3914999841),8614,8530,4,Boston,,"LINESTRING Z (236149.8880682196 900244.075942694 0, 236202.7378294873 900262.1333320509 0, 236250.3312044854 900272.1968570527 0, 236287.6555397042 900219.3548348588 0)",10419,377.3206552790479,0.23445618542651409
8614359,238,South Station,RED,MBTA_NODES,42.35259298206998,-71.05517164043283,POINT (236648.8783000039 900328.3914999841),8708,8703,3,Boston,,"LINESTRING Z (235912.5191993361 900277.2127649612 0, 235884.3928215062 900222.9900230156 0)",10421,738.135480826457,0.4586561237538133
8614360,238,South Station,RED,MBTA_NODES,42.35259298206998,-71.05517164043283,POINT (236648.8783000039 900328.3914999841),8708,8609,3,Boston,,"LINESTRING Z (236028.7495020239 900263.3287279056 0, 235950.3615662402 900255.2781433738 0, 235912.5191993361 900277.2127649612 0)",10422,623.5325896813399,0.3874451886491265
8614362,238,South Station,RED,MBTA_NODES,42.35259298206998,-71.05517164043283,POINT (236648.8783000039 900328.3914999841),8708,5122,3,Boston,,"LINESTRING Z (235867.7069162355 900261.6206183732 0, 235829.7925794836 900265.4662820562 0, 235768.6825080579 900270.4937391989 0, 235718.8358128152 900273.695048717 0, 235680.2458794835 900276.8792320563 0, 235640.5101994807 900280.6691087241 0)",10424,784.0198221025718,0.48716733159757747
8614363,238,South Station,RED,MBTA_NODES,42.35259298206998,-71.05517164043283,POINT (236648.8783000039 900328.3914999841),8616,5049,2,Boston,,"LINESTRING Z (236585.4190080053 900221.8765105631 0, 236544.5230916968 900259.6107729116 0)",10425,121.31610317804875,0.07538233166933156
8614364,238,South Station,RED,MBTA_NODES,42.35259298206998,-71.05517164043283,POINT (236648.8783000039 900328.3914999841),8616,5049,3,Boston,,"LINESTRING Z (236585.4190080053 900221.8765105631 0, 236544.5230916968 900259.6107729116 0)",10426,121.31610317804875,0.07538233166933156
8614365,238,South Station,RED,MBTA_NODES,42.35259298206998,-71.05517164043283,POINT (236648.8783000039 900328.3914999841),8616,5049,4,Boston,,"LINESTRING Z (236585.4190080053 900221.8765105631 0, 236544.5230916968 900259.6107729116 0)",10427,121.31610317804875,0.07538233166933156
8614372,238,South Station,RED,MBTA_NODES,42.35259298206998,-71.05517164043283,POINT (236648.8783000039 900328.3914999841),8614,8515,3,Boston,,"LINESTRING Z (236102.5410467344 900294.3296061876 0, 236078.7206366316 900263.0392534828 0, 236028.7495020239 900263.3287279056 0)",10434,547.3980333533362,0.3401373686131344
8614425,238,South Station,RED,MBTA_NODES,42.35259298206998,-71.05517164043283,POINT (236648.8783000039 900328.3914999841),5183,5055,2,Boston,,"LINESTRING Z (236667.7496052372 900353.0086992506 0, 236692.2264232398 900304.5968008097 0)",10487,27.948519876026356,0.01736640511663532
8614426,238,South Station,RED,MBTA_NODES,42.35259298206998,-71.05517164043283,POINT (236648.8783000039 900328.3914999841),5183,5055,3,Boston,,"LINESTRING Z (236667.7496052372 900353.0086992506 0, 236692.2264232398 900304.5968008097 0)",10488,27.948519876026356,0.01736640511663532
8614450,238,South Station,RED,MBTA_NODES,42.35259298206998,-71.05517164043283,POINT (236648.8783000039 900328.3914999841),5037,1770,2,Boston,,"MULTILINESTRING Z ((237188.5479294819 900371.6716209444 0, 237231.5345128188 900339.6535820551 0, 237268.8748394866 900317.0075220561 0, 237304.0252294821 900297.2575320539 0, 237337.7809594871 900278.4080020536 0, 237386.8503531319 900252.7795481192 0), (237432.6176294854 900228.8757570559 0, 237402.5925006112 900180.2635274802 0, 237369.9586744292 900107.1234531682 0, 237338.0440794876 900050.4522820647 0, 237314.2924522075 900010.7562547814 0, 237287.3237294825 899983.1527320583 0, 237263.0129044871 899940.3757070552 0))",10512,541.4023253101266,0.33641180835801826
8614467,238,South Station,RED,MBTA_NODES,42.35259298206998,-71.05517164043283,POINT (236648.8783000039 900328.3914999841),5050,2315,2,Boston,,"LINESTRING Z (236453.9830937731 900344.7694534851 0, 236495.5977994856 900361.9728020596 0)",10529,156.91595103190605,0.09750305157375057
8614468,238,South Station,RED,MBTA_NODES,42.35259298206998,-71.05517164043283,POINT (236648.8783000039 900328.3914999841),5050,2315,4,Boston,,"LINESTRING Z (236453.9830937731 900344.7694534851 0, 236495.5977994856 900361.9728020596 0)",10530,156.91595103190605,0.09750305157375057
8614485,238,South Station,RED,MBTA_NODES,42.35259298206998,-71.05517164043283,POINT (236648.8783000039 900328.3914999841),4821,1770,2,Boston,,"LINESTRING Z (237061.4360194831 900445.0435020553 0, 237127.7678961481 900402.32489872 0, 237188.5479294819 900371.6716209444 0)",10547,428.7325057527584,0.26640202825049114
8614486,238,South Station,RED,MBTA_NODES,42.35259298206998,-71.05517164043283,POINT (236648.8783000039 900328.3914999841),4821,1770,3,Boston,,"LINESTRING Z (237061.4360194831 900445.0435020553 0, 237127.7678961481 900402.32489872 0, 237188.5479294819 900371.6716209444 0)",10548,428.7325057527584,0.26640202825049114
8614525,238,South Station,RED,MBTA_NODES,42.35259298206998,-71.05517164043283,POINT (236648.8783000039 900328.3914999841),8709,8707,3,Boston,,"LINESTRING Z (236075.9798394878 900480.1190820566 0, 236026.1629794926 900481.3419570568 0, 235976.0817128156 900495.4884153878 0, 235962.1589900109 900460.4195452124 0, 235943.3958294836 900409.4720070602 0, 235927.5028394842 900354.2546220506 0, 235912.5191993361 900277.2127649612 0)",10587,592.6499010573407,0.36825557559933775
